"Year","Tournament","Round","Player_1","Player_2","W/L_P1","Result","Sets_P1","Sets_P2"
"2013","Sydney Masters 250","R32","Feliciano Lopez","Jeremy Chardy","W","6-7(2), 7-5, 6-3","2","1"
"2014","Madrid Masters 1000","R64","Feliciano Lopez","Federico Delbonis","W","7-6(4), 4-6, 6-2","2","1"
"2015","Valencia Masters 250","R16","Feliciano Lopez","Steve Johnson","L","4-6, 6-7","0","2"
"2014","Delray Beach Masters 250","Q","Feliciano Lopez","Steve Johnson","L","3-6, 2-6","0","2"
"2014","London Masters 250","F","Feliciano Lopez","Grigor Dimitrov","L","7-6, 6-7, 6-7","1","2"
"2010","London Masters 250","R32","Feliciano Lopez","Grigor Dimitrov","W","6-2, 6-4","2","0"
"2015","Houston Masters 250","Q","Feliciano Lopez","Sam Querrey","L","4-6, 1-6","0","2"
"2014","Paris Masters 1000","R32","Feliciano Lopez","Sam Querrey","W","6-4, 6-4","2","0"
"2014","Eastbourne Masters 250","S","Feliciano Lopez","Sam Querrey","W","6-4, 7-6(4)","2","0"
"2014","Delray Beach Masters 250","R32","Feliciano Lopez","Sam Querrey","W","4-6, 6-2, 6-3","2","1"
"2012","Valencia Masters 500","R32","Feliciano Lopez","Sam Querrey","L","3-6, 6-7","0","2"
"2012","Beijing Masters 500","Q","Feliciano Lopez","Sam Querrey","W","4-6, 6-4, 6-4","2","1"
"2012","Winston-Salem Masters 250","R16","Feliciano Lopez","Sam Querrey","L","3-6, 4-6","0","2"
"2009","Miami Masters 1000","R64","Feliciano Lopez","Sam Querrey","W","6-7(5), 7-5, 6-2","2","1"
"2014","Vienna Masters 250","R16","Feliciano Lopez","Thomaz Bellucci","L","7-6, 1-6, 4-6","1","2"
"2012","Gstaad Masters 250","Q","Feliciano Lopez","Thomaz Bellucci","L","3-6, 3-6","0","2"
"2009","Rome Masters 1000","R64","Feliciano Lopez","Thomaz Bellucci","W","6-4, 6-2","2","0"
"2016","Dubai Masters 500","S","Feliciano Lopez","Marcos Baghdatis","L","6-3, 6-7, 1-6","1","2"
"2012","Indian Wells Masters 1000","R64","Feliciano Lopez","Marcos Baghdatis","L","3-6, 4-6","0","2"
"2011","Rotterdam Masters 500","R16","Feliciano Lopez","Marcos Baghdatis","L","6-7, 3-6","0","2"
"2008","Wimbledon","R16","Feliciano Lopez","Marcos Baghdatis","W","5-7, 6-2, 3-6, 7-6(4), 8-6","3","2"
"2006","Doha Masters 250","R16","Feliciano Lopez","Marcos Baghdatis","L","2-6, 6-3, 5-7","1","2"
"2015","Shanghai Masters 1000","R64","Feliciano Lopez","Andrey Kuznetsov","W","6-4, 7-6","2","0"
"2013","Gstaad Masters 250","R16","Feliciano Lopez","Andrey Kuznetsov","W","6-4, 6-3","2","0"
"2009","Australian Open","R128","Feliciano Lopez","Gilles Muller","L","3-6, 6-7, 6-4, 6-4, 14-16","2","3"
"2006","Australian Open","R64","Feliciano Lopez","Gilles Muller","W","6-2, 6-4, 6-7(6), 6-4","3","1"
"2015","Cincinnati Masters 1000","R32","Feliciano Lopez","Andreas Seppi","W","7-6, 6-2","2","0"
"2008","Cincinnati Masters 1000","R64","Feliciano Lopez","Andreas Seppi","L","5-7, 5-7","0","2"
"2007","Kitzbuhel Masters 250","R64","Feliciano Lopez","Andreas Seppi","L","7-5, 0-6, 6-7","1","2"
"2005","Monte Carlo Masters 1000","R64","Feliciano Lopez","Andreas Seppi","L","3-6, 4-6","0","2"
"2014","Valencia Masters 500","R16","Feliciano Lopez","Pablo Carreno Busta","L","4-6, 4-6","0","2"
"2015","Kuala Lumpur Masters 250","Q","Feliciano Lopez","Vasek Pospisil","W","6-7, 6-3, 6-2","2","1"
"2011","US Open","R64","Feliciano Lopez","Vasek Pospisil","W","5-7, 6-4, 7-6(3), 7-6(5)","3","1"
"2011","Gstaad Masters 250","Q","Feliciano Lopez","Nicolas Almagro","L","4-6, 5-7","0","2"
"2005","Barcelona Masters 500","R64","Feliciano Lopez","Nicolas Almagro","W","6-4, 6-2","2","0"
"2012","Dubai Masters 500","R32","Feliciano Lopez","Nicolas Mahut","W","6-4, 6-4","2","0"
"2008","London Masters 250","R64","Feliciano Lopez","Nicolas Mahut","L","3-6, 7-6, 6-7","1","2"
"2007","Las Vegas Masters 250","RR","Feliciano Lopez","Nicolas Mahut","W","3-6, 6-3, 7-6(3)","2","1"
"2016","Madrid Masters 1000","R64","Feliciano Lopez","Leonardo Mayer","W","7-6, 4-6, 6-4","2","1"
"2015","Madrid Masters 1000","R32","Feliciano Lopez","Leonardo Mayer","L","6-7, 6-7","0","2"
"2012","Australian Open","R128","Feliciano Lopez","Leonardo Mayer","W","7-6(5), 6-3, 7-6(2)","3","0"
"2016","Australian Open","R64","Feliciano Lopez","Guido Pella","W","7-6, 6-7, 7-6, 6-7, 6-4","3","2"
"2015","Shanghai Masters 1000","R64","Viktor Troicki","Pablo Cuevas","W","2-6, 6-4, 6-4","2","1"
"2010","Moscow Masters 250","S","Viktor Troicki","Pablo Cuevas","W","6-3, 6-3","2","0"
"2010","Indian Wells Masters 1000","R64","Viktor Troicki","Pablo Cuevas","W","1-0 RET","1","0"
"2016","Sofia Masters 250","Q","Viktor Troicki","Philipp Kohlschreiber","W","6-3, 6-4","2","0"
"2013","Munich Masters 250","Q","Viktor Troicki","Philipp Kohlschreiber","L","3-6, 6-7","0","2"
"2011","Dubai Masters 500","R32","Viktor Troicki","Philipp Kohlschreiber","L","1-6, 6-7","0","2"
"2010","Toronto Masters 1000","R32","Viktor Troicki","Philipp Kohlschreiber","L","4-6, 6-3, 0-6","1","2"
"2008","US Open","R64","Viktor Troicki","Philipp Kohlschreiber","W","2-6, 6-3, 6-4, 3-0 RET","3","1"
"2015","Paris Masters 1000","R64","Viktor Troicki","Jack Sock","W","6-2, 6-3","2","0"
"2011","Roland Garros","R32","Viktor Troicki","Alexandr Dolgopolov","W","6-4, 3-6, 6-3, 6-4","3","1"
"2010","New Haven Masters 250","R16","Viktor Troicki","Alexandr Dolgopolov","W","6-7(4), 7-6(1), 6-2","2","1"
"2016","Barcelona Masters 500","R16","Viktor Troicki","Fabio Fognini","L","3-6, 2-6","0","2"
"2012","Roland Garros","R64","Viktor Troicki","Fabio Fognini","L","2-6, 6-3, 6-4, 3-6, 6-8","2","3"
"2011","Cincinnati Masters 1000","R64","Viktor Troicki","Fabio Fognini","L","4-6, 1-6","0","2"
"2011","Monte Carlo Masters 1000","R32","Viktor Troicki","Fabio Fognini","W","6-3, 4-6, 6-4","2","1"
"2009","Beijing Masters 500","R32","Viktor Troicki","Fabio Fognini","W","7-6(5), 7-5","2","0"
"2011","Moscow Masters 250","S","Viktor Troicki","Jeremy Chardy","W","6-4, 6-4","2","0"
"2016","Brisbane Masters 250","R32","Viktor Troicki","Steve Johnson","W","7-6, 6-1","2","0"
"2016","Sydney Masters 250","F","Viktor Troicki","Grigor Dimitrov","W","2-6, 6-1, 7-6","2","1"
"2016","Brisbane Masters 250","R16","Viktor Troicki","Grigor Dimitrov","L","7-5, 6-7, 2-6","1","2"
"2012","Basel Masters 500","R32","Viktor Troicki","Grigor Dimitrov","L","3-6, 2-6","0","2"
"2011","Miami Masters 1000","R32","Viktor Troicki","Sam Querrey","W","7-6(5), 3-6, 7-5","2","1"
"2009","Belgrade Masters 250","R32","Viktor Troicki","Sam Querrey","W","4-6, 6-4, 6-3","2","1"
"2014","Vienna Masters 250","Q","Viktor Troicki","Thomaz Bellucci","W","7-6(4), 6-7(2), 6-2","2","1"
"2012","Roland Garros","R128","Viktor Troicki","Thomaz Bellucci","W","4-6, 6-3, 5-7, 6-3, 6-2","3","2"
"2009","Bangkok Masters 250","R16","Viktor Troicki","Thomaz Bellucci","W","6-3, 7-6(4)","2","0"
"2016","Dubai Masters 500","R32","Viktor Troicki","Marcos Baghdatis","L","6-7, 2-6","0","2"
"2011","Basel Masters 500","R32","Viktor Troicki","Marcos Baghdatis","L","6-4, 6-7, 2-6","1","2"
"2011","Kuala Lumpur Masters 250","S","Viktor Troicki","Marcos Baghdatis","L","3-6, 1-6","0","2"
"2010","Moscow Masters 250","F","Viktor Troicki","Marcos Baghdatis","W","3-6, 6-4, 6-3","2","1"
"2010","Sydney Masters 250","R16","Viktor Troicki","Marcos Baghdatis","L","5-7, 3-6","0","2"
"2016","Madrid Masters 1000","R64","Viktor Troicki","Andrey Kuznetsov","L","4-6, 4-6","0","2"
"2016","Rotterdam Masters 500","R32","Viktor Troicki","Andrey Kuznetsov","W","4-6, 7-6, 6-3","2","1"
"2013","Wimbledon","R64","Viktor Troicki","Andrey Kuznetsov","W","6-4, 6-3, 6-4","3","0"
"2015","Sydney Masters 250","S","Viktor Troicki","Gilles Muller","W","6-2, 6-4","2","0"
"2015","Stuttgart Masters 250","R32","Viktor Troicki","Borna Coric","W","6-2, 6-0","2","0"
"2015","Stuttgart Masters 250","R16","Viktor Troicki","Alexander Zverev","W","6-3, 6-7, 6-3","2","1"
"2016","Sofia Masters 250","S","Viktor Troicki","Martin Klizan","W","4-6, 6-3, 7-5","2","1"
"2015","Monte Carlo Masters 1000","R64","Viktor Troicki","Martin Klizan","W","7-6(5), 5-7, 6-2","2","1"
"2015","Sydney Masters 250","R32","Viktor Troicki","Martin Klizan","W","6-2, 6-3","2","0"
"2014","Shenzhen Masters 250","R32","Viktor Troicki","Martin Klizan","W","5-7, 6-1, 3-0 RET","2","1"
"2013","Eastbourne Masters 250","R32","Viktor Troicki","Martin Klizan","L","3-6, 2-6","0","2"
"2012","Wimbledon","R64","Viktor Troicki","Martin Klizan","W","6-4, 4-6, 5-7, 7-6(3), 6-4","3","2"
"2015","Wimbledon","R16","Viktor Troicki","Vasek Pospisil","L","6-4, 7-6, 4-6, 3-6, 3-6","2","3"
"2010","Madrid Masters 1000","R64","Viktor Troicki","Nicolas Almagro","L","1-6, 6-7","0","2"
"2008","Barcelona Masters 500","R64","Viktor Troicki","Nicolas Almagro","L","2-6 RET","0","1"
"2016","Rotterdam Masters 500","Q","Viktor Troicki","Nicolas Mahut","L","2-6, 1-6","0","2"
"2016","Sydney Masters 250","Q","Viktor Troicki","Nicolas Mahut","W","4-6, 6-3, 6-3","2","1"
"2011","Australian Open","R64","Viktor Troicki","Nicolas Mahut","W","6-4, 6-2, 1-6, 6-3","3","1"
"2016","Indian Wells Masters 1000","R64","Viktor Troicki","Leonardo Mayer","L","5-7, 3-6","0","2"
"2015","Australian Open","R64","Viktor Troicki","Leonardo Mayer","W","6-4, 4-6, 6-4, 6-0","3","1"
"2013","Dusseldorf Masters 250","Q","Viktor Troicki","Guido Pella","L","6-7, 5-7","0","2"
"2016","Madrid Masters 1000","R64","Pablo Cuevas","Philipp Kohlschreiber","W","6-3, 3-6, 7-6","2","1"
"2010","Rome Masters 1000","R64","Pablo Cuevas","Philipp Kohlschreiber","L","7-6, 1-6, 4-6","1","2"
"2009","Hamburg Masters 500","R16","Pablo Cuevas","Philipp Kohlschreiber","W","6-4, 7-6(8)","2","0"
"2014","Buenos Aires Masters 250","R32","Pablo Cuevas","Alexandr Dolgopolov","L","3-6, 6-4, 6-7","1","2"
"2015","Beijing Masters 500","R16","Pablo Cuevas","Ivo Karlovic","W","7-6, 7-6","2","0"
"2009","Paris Masters 1000","R64","Pablo Cuevas","Ivo Karlovic","L","6-7, 4-6","0","2"
"2015","Valencia Masters 250","Q","Pablo Cuevas","Joao Sousa","L","4-6, 4-6","0","2"
"2014","Bastad Masters 250","F","Pablo Cuevas","Joao Sousa","W","6-2, 6-1","2","0"
"2013","Kuala Lumpur Masters 250","R16","Pablo Cuevas","Joao Sousa","L","6-4, 5-7, 0-6","1","2"
"2015","Beijing Masters 500","Q","Pablo Cuevas","Fabio Fognini","L","1-6, 6-2, 2-6","1","2"
"2015","US Open","R64","Pablo Cuevas","Fabio Fognini","L","3-6, 4-6, 4-6","0","3"
"2014","Umag Masters 250","S","Pablo Cuevas","Fabio Fognini","W","6-3, 6-4","2","0"
"2014","Rio de Janeiro Masters 500","R16","Pablo Cuevas","Fabio Fognini","L","6-7, 6-4, 3-6","1","2"
"2014","Bastad Masters 250","R32","Pablo Cuevas","Jeremy Chardy","W","6-2, 6-2","2","0"
"2016","Rio de Janeiro Masters 500","Q","Pablo Cuevas","Federico Delbonis","W","6-4, 7-6","2","0"
"2015","Bastad Masters 250","R16","Pablo Cuevas","Federico Delbonis","W","6-4, 6-7, 6-0","2","1"
"2014","Vina del Mar Masters 250","R32","Pablo Cuevas","Federico Delbonis","L","3-6, 4-6","0","2"
"2016","Sydney Masters 250","R16","Pablo Cuevas","Grigor Dimitrov","L","6-7, 4-6","0","2"
"2015","Istanbul Masters 250","S","Pablo Cuevas","Grigor Dimitrov","W","6-2, 6-4","2","0"
"2014","Paris Masters 1000","R32","Pablo Cuevas","Grigor Dimitrov","L","0-6, 3-6","0","2"
"2015","Nottingham Masters 250","R16","Pablo Cuevas","Sam Querrey","L","6-7, 6-7","0","2"
"2015","Montreal Masters 1000","R64","Pablo Cuevas","Thomaz Bellucci","L","6-7, 6-4, 6-7","1","2"
"2015","Istanbul Masters 250","Q","Pablo Cuevas","Thomaz Bellucci","W","7-5, 6-3","2","0"
"2015","Miami Masters 1000","R64","Pablo Cuevas","Thomaz Bellucci","L","6-2, 2-6, 5-7","1","2"
"2011","Estoril/Oeiras Masters 250","Q","Pablo Cuevas","Thomaz Bellucci","W","6-4, 6-2","2","0"
"2015","Paris Masters 1000","R64","Pablo Cuevas","Andreas Seppi","L","5-7, 3-6","0","2"
"2014","Umag Masters 250","R16","Pablo Cuevas","Andreas Seppi","W","6-3, 6-1","2","0"
"2016","Sao Paulo Masters 250","F","Pablo Cuevas","Pablo Carreno Busta","W","7-6, 6-3","2","0"
"2015","Valencia Masters 250","R32","Pablo Cuevas","Pablo Carreno Busta","W","6-2, 6-3","2","0"
"2015","Rio de Janeiro Masters 500","R32","Pablo Cuevas","Nicolas Almagro","W","4-6, 6-3, 6-4","2","1"
"2015","Sao Paulo Masters 250","Q","Pablo Cuevas","Nicolas Almagro","W","7-6(6), 3-6, 6-2","2","1"
"2015","Sydney Masters 250","R32","Pablo Cuevas","Nicolas Almagro","W","7-6(5), 6-4","2","0"
"2009","Hamburg Masters 500","Q","Pablo Cuevas","Nicolas Almagro","W","6-2, 6-4","2","0"
"2016","Rome Masters 1000","R64","Pablo Cuevas","Nicolas Mahut","L","6-7, 6-2, 5-7","1","2"
"2014","Paris Masters 1000","R64","Pablo Cuevas","Leonardo Mayer","W","7-6(3), 1-0 RET","2","0"
"2010","Sydney Masters 250","R16","Pablo Cuevas","Leonardo Mayer","L","4-6, 2-6","0","2"
"2016","Indian Wells Masters 1000","R64","Pablo Cuevas","Guido Pella","L","1-6, 6-4, 4-6","1","2"
"2016","Rio de Janeiro Masters 500","F","Pablo Cuevas","Guido Pella","W","6-4, 6-7, 6-4","2","1"
"2015","Stuttgart Masters 250","R32","Philipp Kohlschreiber","Alexandr Dolgopolov","W","6-3, 6-3","2","0"
"2011","Paris Masters 1000","R32","Philipp Kohlschreiber","Alexandr Dolgopolov","L","3-6, 6-7","0","2"
"2011","Halle Masters 250","R16","Philipp Kohlschreiber","Alexandr Dolgopolov","W","6-3, 7-6(5)","2","0"
"2014","Dusseldorf Masters 250","F","Philipp Kohlschreiber","Ivo Karlovic","W","6-2, 7-6(4)","2","0"
"2011","Doha Masters 250","R16","Philipp Kohlschreiber","Ivo Karlovic","L","6-7, 7-6, 6-7","1","2"
"2009","Beijing Masters 500","R32","Philipp Kohlschreiber","Ivo Karlovic","W","7-6(6), 4-6, 6-1","2","1"
"2008","Cincinnati Masters 1000","Q","Philipp Kohlschreiber","Ivo Karlovic","L","6-7, 6-7","0","2"
"2015","Cincinnati Masters 1000","R64","Philipp Kohlschreiber","Joao Sousa","L","2-6, 7-6, 2-6","1","2"
"2015","Montpellier Masters 250","Q","Philipp Kohlschreiber","Joao Sousa","L","6-7, 4-6","0","2"
"2016","Munich Masters 250","S","Philipp Kohlschreiber","Fabio Fognini","W","6-1, 6-4","2","0"
"2015","Kitzbuhel Masters 250","Q","Philipp Kohlschreiber","Fabio Fognini","W","7-6, 6-4","2","0"
"2013","Stuttgart Masters 250","F","Philipp Kohlschreiber","Fabio Fognini","L","7-5, 4-6, 4-6","1","2"
"2012","Toronto Masters 1000","R32","Philipp Kohlschreiber","Fabio Fognini","W","6-2, 6-2","2","0"
"2012","Hamburg Masters 500","R16","Philipp Kohlschreiber","Fabio Fognini","W","7-5, 6-2","2","0"
"2014","Cincinnati Masters 1000","R64","Philipp Kohlschreiber","Jeremy Chardy","W","6-3, 4-6, 6-4","2","1"
"2011","Moscow Masters 250","Q","Philipp Kohlschreiber","Jeremy Chardy","L","4-6, 3-6","0","2"
"2013","Auckland Masters 250","S","Philipp Kohlschreiber","Sam Querrey","W","6-4, 7-6(2)","2","0"
"2011","Roland Garros","R128","Philipp Kohlschreiber","Sam Querrey","L","6-3, 1-6, 2-6, 4-6","1","3"
"2009","Australian Open","R128","Philipp Kohlschreiber","Sam Querrey","W","7-6(6), 6-3, 6-2","3","0"
"2006","US Open","R128","Philipp Kohlschreiber","Sam Querrey","L","3-6, 4-6, 4-6","0","3"
"2013","Barcelona Masters 500","Q","Philipp Kohlschreiber","Thomaz Bellucci","W","WO","0","0"
"2013","Monte Carlo Masters 1000","R64","Philipp Kohlschreiber","Thomaz Bellucci","W","6-4, 6-2","2","0"
"2010","Paris Masters 1000","R64","Philipp Kohlschreiber","Thomaz Bellucci","L","6-7, 7-5, 3-6","1","2"
"2010","Hamburg Masters 500","R16","Philipp Kohlschreiber","Thomaz Bellucci","L","5-7, 4-6","0","2"
"2010","Monte Carlo Masters 1000","R64","Philipp Kohlschreiber","Thomaz Bellucci","W","2-6, 6-3, 7-6(3)","2","1"
"2010","Auckland Masters 250","R16","Philipp Kohlschreiber","Thomaz Bellucci","W","6-4, 6-1","2","0"
"2014","Miami Masters 1000","R64","Philipp Kohlschreiber","Marcos Baghdatis","L","6-3, 6-7, 6-7","1","2"
"2010","Munich Masters 250","Q","Philipp Kohlschreiber","Marcos Baghdatis","L","3-6, 4-6","0","2"
"2007","Halle Masters 250","S","Philipp Kohlschreiber","Marcos Baghdatis","L","6-7, 4-6","0","2"
"2007","Hamburg Masters 1000","R64","Philipp Kohlschreiber","Marcos Baghdatis","W","7-5, 6-3","2","0"
"2007","Munich Masters 250","S","Philipp Kohlschreiber","Marcos Baghdatis","W","6-2, 6-3","2","0"
"2007","Doha Masters 250","R32","Philipp Kohlschreiber","Marcos Baghdatis","L","4-6, 5-7","0","2"
"2007","Doha Masters 250","R32","Philipp Kohlschreiber","Marcos Baghdatis","L","4-6, 5-7","0","2"
"2006","s-Hertogenbosch Masters 250","Q","Philipp Kohlschreiber","Marcos Baghdatis","L","2-6, 0-3 RET","0","2"
"2016","Barcelona Masters 500","Q","Philipp Kohlschreiber","Andrey Kuznetsov","W","6-3, 6-1","2","0"
"2015","Barcelona Masters 500","R32","Philipp Kohlschreiber","Andrey Kuznetsov","W","7-6(1), 6-3","2","0"
"2013","Barcelona Masters 500","R32","Philipp Kohlschreiber","Andrey Kuznetsov","W","6-3, 6-7(5), 7-6(2)","2","1"
"2011","Moscow Masters 250","R16","Philipp Kohlschreiber","Gilles Muller","W","7-6(4), 6-3","2","0"
"2016","Monte Carlo Masters 1000","R64","Philipp Kohlschreiber","Borna Coric","W","6-4, 6-4","2","0"
"2016","Dubai Masters 500","R16","Philipp Kohlschreiber","Borna Coric","W","6-2, 7-6","2","0"
"2014","Halle Masters 250","R32","Philipp Kohlschreiber","Andreas Seppi","W","6-3, 6-4","2","0"
"2014","Dubai Masters 500","R16","Philipp Kohlschreiber","Andreas Seppi","W","6-3, 6-3","2","0"
"2013","Paris Masters 1000","R64","Philipp Kohlschreiber","Andreas Seppi","W","6-3, 3-6, 6-4","2","1"
"2012","Eastbourne Masters 250","Q","Philipp Kohlschreiber","Andreas Seppi","L","5-7, 1-2 RET","0","2"
"2012","Rotterdam Masters 500","R16","Philipp Kohlschreiber","Andreas Seppi","L","4-6, 2-6","0","2"
"2011","Doha Masters 250","R32","Philipp Kohlschreiber","Andreas Seppi","W","6-2, 6-4","2","0"
"2010","Roland Garros","R64","Philipp Kohlschreiber","Andreas Seppi","W","7-6(5), 6-3, 7-5","3","0"
"2009","Paris Masters 1000","R64","Philipp Kohlschreiber","Andreas Seppi","L","3-6, 3-6","0","2"
"2009","US Open","R128","Philipp Kohlschreiber","Andreas Seppi","W","6-0, 6-4, 6-4","3","0"
"2016","Barcelona Masters 500","R32","Philipp Kohlschreiber","Pablo Carreno Busta","W","6-2, 6-1","2","0"
"2014","Auckland Masters 250","R32","Philipp Kohlschreiber","Pablo Carreno Busta","W","6-2, 3-6, 7-5","2","1"
"2015","US Open","R128","Philipp Kohlschreiber","Alexander Zverev","W","6-7, 6-2, 6-0, 2-6, 6-4","3","2"
"2015","Munich Masters 250","R16","Philipp Kohlschreiber","Alexander Zverev","W","6-2, 6-4","2","0"
"2013","Barcelona Masters 500","R16","Philipp Kohlschreiber","Martin Klizan","W","1-6, 7-6(2), 7-6(5)","2","1"
"2015","Rotterdam Masters 500","R32","Philipp Kohlschreiber","Vasek Pospisil","L","4-6, 2-6","0","2"
"2013","Barcelona Masters 500","S","Philipp Kohlschreiber","Nicolas Almagro","L","2-6, 1-6","0","2"
"2012","Hamburg Masters 500","Q","Philipp Kohlschreiber","Nicolas Almagro","L","5-7, 5-7","0","2"
"2012","Auckland Masters 250","Q","Philipp Kohlschreiber","Nicolas Almagro","W","7-6(5), 6-4","2","0"
"2011","Hamburg Masters 500","R16","Philipp Kohlschreiber","Nicolas Almagro","L","3-6, 5-7","0","2"
"2009","Vienna Masters 250","Q","Philipp Kohlschreiber","Nicolas Almagro","W","7-5, 6-4","2","0"
"2009","Shanghai Masters 1000","R64","Philipp Kohlschreiber","Nicolas Almagro","L","7-6, 1-6, 6-7","1","2"
"2009","Madrid Masters 1000","R64","Philipp Kohlschreiber","Nicolas Almagro","W","6-3, 6-4","2","0"
"2005","Roland Garros","R128","Philipp Kohlschreiber","Nicolas Almagro","L","6-7, 4-6, 3-6","0","3"
"2014","Hamburg Masters 500","S","Philipp Kohlschreiber","Leonardo Mayer","L","5-7, 4-6","0","2"
"2013","Kitzbuhel Masters 250","R16","Philipp Kohlschreiber","Leonardo Mayer","L","4-6, 6-7","0","2"
"2012","Roland Garros","R64","Philipp Kohlschreiber","Leonardo Mayer","L","6-7, 6-7, 5-7","0","3"
"2014","Tokyo Masters 500","R32","Jack Sock","Alexandr Dolgopolov","W","6-4, 6-1","2","0"
"2015","Newport Masters 250","S","Jack Sock","Ivo Karlovic","L","6-7, 4-6","0","2"
"2014","Houston Masters 250","R32","Jack Sock","Ivo Karlovic","W","6-1, 6-4","2","0"
"2014","Memphis Masters 250","Q","Jack Sock","Ivo Karlovic","L","6-7, 7-6, 3-6","1","2"
"2013","Indian Wells Masters 1000","R128","Jack Sock","Ivo Karlovic","L","6-3, 6-7, 2-6","1","2"
"2016","Madrid Masters 1000","R16","Jack Sock","Joao Sousa","L","1-6, 7-6, 2-6","1","2"
"2015","Miami Masters 1000","R64","Jack Sock","Fabio Fognini","W","7-6(4), 6-1","2","0"
"2014","Stockholm Masters 250","R16","Jack Sock","Jeremy Chardy","W","7-6(3), 6-3","2","0"
"2016","Rio de Janeiro Masters 500","R32","Jack Sock","Federico Delbonis","L","5-7, 1-6","0","2"
"2015","Washington Masters 500","Q","Jack Sock","Steve Johnson","L","6-7, 1-6","0","2"
"2014","Roland Garros","R64","Jack Sock","Steve Johnson","W","7-5, 6-4, 6-2","3","0"
"2012","Atlanta Masters 250","R16","Jack Sock","Steve Johnson","W","7-6(5), 7-6(5)","2","0"
"2015","Montreal Masters 1000","R32","Jack Sock","Grigor Dimitrov","W","5-7, 7-6, 7-5","2","1"
"2015","Roland Garros","R128","Jack Sock","Grigor Dimitrov","W","7-6(7), 6-2, 6-3","3","0"
"2014","Stockholm Masters 250","Q","Jack Sock","Grigor Dimitrov","L","7-5, 4-6, 3-6","1","2"
"2015","Houston Masters 250","F","Jack Sock","Sam Querrey","W","7-6(9), 7-6(2)","2","0"
"2016","Houston Masters 250","Q","Jack Sock","Marcos Baghdatis","W","6-4, 6-4","2","0"
"2015","Indian Wells Masters 1000","R64","Jack Sock","Gilles Muller","W","3-6, 6-3, 7-6(7)","2","1"
"2015","Roland Garros","R32","Jack Sock","Borna Coric","W","6-2, 6-1, 6-4","3","0"
"2015","Stockholm Masters 250","R32","Jack Sock","Pablo Carreno Busta","W","6-3, 6-7, 6-3","2","1"
"2015","Roland Garros","R64","Jack Sock","Pablo Carreno Busta","W","6-7(2), 7-6(4), 6-1, 7-6(4)","3","1"
"2016","Auckland Masters 250","R16","Jack Sock","Vasek Pospisil","W","6-2, 6-4","2","0"
